eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude,Source
C122804H,2004,12,28,11,55,30,93.95,4.18,27.5,5.2,0,GCMT_022411
C122804I,2004,12,28,13,6,42,93.0,6.7,20.4,5.0,0,GCMT_022412
C122804J,2004,12,28,13,46,2,96.16,5.11,30.0,5.1,0,GCMT_022413
C122804K,2004,12,28,14,30,42,95.26,4.69,47.0,5.2,0,GCMT_022414
C122804L,2004,12,28,14,48,30,93.76,3.37,29.5,5.2,0,GCMT_022415
C122804M,2004,12,28,17,11,16,93.8,9.94,51.8,5.4,0,GCMT_022416
C122804N,2004,12,28,17,46,20,92.26,8.3,28.6,5.1,0,GCMT_022417
C122804O,2004,12,28,19,55,11,93.7,9.49,30.0,5.4,0,GCMT_022418
C122804P,2004,12,28,20,41,55,93.16,10.06,30.0,5.1,0,GCMT_022419
C122804Q,2004,12,28,21,7,36,-173.79,53.22,252.7,5.3,0,GCMT_022420
C122804R,2004,12,28,21,9,5,94.61,3.71,30.0,5.3,0,GCMT_022421
C122804S,2004,12,28,21,47,27,93.77,8.95,13.3,5.4,0,GCMT_022422
C122804T,2004,12,28,21,51,54,94.4,3.61,30.0,5.2,0,GCMT_022423
C122804U,2004,12,28,22,16,54,92.85,13.85,23.7,5.0,0,GCMT_022424
C122804V,2004,12,28,23,7,53,93.0,6.72,30.0,5.1,0,GCMT_022425
C122804W,2004,12,28,23,39,59,92.12,11.08,24.7,5.2,0,GCMT_022426
C122904A,2004,12,29,0,49,4,-74.04,-16.32,26.0,4.9,0,GCMT_022427
C122904B,2004,12,29,1,39,41,93.16,8.38,34.0,5.5,0,GCMT_022428
C122904C,2004,12,29,1,50,52,93.76,9.11,8.0,6.0,0,GCMT_022429
C122904D,2004,12,29,6,5,16,93.09,8.82,30.0,5.6,0,GCMT_022430
C122904E,2004,12,29,6,19,5,93.6,9.61,30.0,5.2,0,GCMT_022431
C122904F,2004,12,29,6,30,43,92.69,13.24,30.0,5.2,0,GCMT_022432
C122904G,2004,12,29,6,35,44,93.14,9.36,48.7,5.0,0,GCMT_022433
C122904H,2004,12,29,7,52,51,94.9,5.14,30.0,4.9,0,GCMT_022434
C122904I,2004,12,29,10,9,25,93.76,7.67,37.7,5.2,0,GCMT_022435
C122904J,2004,12,29,10,52,52,95.57,2.8,23.2,5.3,0,GCMT_022436
C122904K,2004,12,29,11,58,42,93.13,13.74,20.7,5.2,0,GCMT_022437
C122904L,2004,12,29,13,20,29,130.44,28.92,38.0,5.5,0,GCMT_022438
C122904M,2004,12,29,13,58,50,142.02,38.46,44.5,5.2,0,GCMT_022439
C122904N,2004,12,29,14,3,22,93.88,3.11,26.8,5.4,0,GCMT_022440
C122904O,2004,12,29,15,50,4,94.66,5.45,38.7,5.2,0,GCMT_022441
C122904P,2004,12,29,17,12,36,93.69,10.33,29.2,5.1,0,GCMT_022442
C122904Q,2004,12,29,18,50,21,94.28,5.53,47.7,5.5,0,GCMT_022443
C122904R,2004,12,29,21,12,59,94.62,5.23,29.5,5.7,0,GCMT_022444
C122904S,2004,12,29,22,55,43,93.79,7.67,43.9,4.9,0,GCMT_022445
C122904T,2004,12,29,23,14,6,92.07,7.86,26.3,5.0,0,GCMT_022446
C123004A,2004,12,30,1,4,51,94.22,4.23,16.6,5.5,0,GCMT_022447
C123004C,2004,12,30,1,43,5,94.26,4.22,30.0,5.0,0,GCMT_022448
C123004D,2004,12,30,2,35,56,146.79,14.36,44.7,5.1,0,GCMT_022449
C123004E,2004,12,30,3,12,46,92.53,9.03,19.3,5.1,0,GCMT_022450
C123004F,2004,12,30,3,42,16,94.4,5.77,19.9,5.0,0,GCMT_022451
C123004G,2004,12,30,4,27,36,94.3,5.53,30.0,5.5,0,GCMT_022452
C123004H,2004,12,30,6,38,15,92.34,9.01,2.6,4.9,0,GCMT_022453
C123004K,2004,12,30,13,29,45,141.49,38.92,70.8,5.0,0,GCMT_022454
C123004L,2004,12,30,17,34,42,92.91,6.76,14.1,5.4,0,GCMT_022455
C123004M,2004,12,30,17,58,11,92.51,12.24,30.0,5.8,0,GCMT_022456
C123004N,2004,12,30,18,27,37,167.98,-15.41,4.6,5.2,0,GCMT_022457
C123004O,2004,12,30,19,18,4,94.39,2.7,30.0,5.3,0,GCMT_022458
C123004P,2004,12,30,21,36,1,94.54,5.29,30.0,5.4,0,GCMT_022459
C123004Q,2004,12,30,23,4,55,94.49,5.35,30.0,4.9,0,GCMT_022460
C123104A,2004,12,31,2,24,0,92.53,7.12,14.0,5.7,0,GCMT_022461
C123104B,2004,12,31,5,53,55,91.99,11.08,27.3,5.2,0,GCMT_022462
C123104C,2004,12,31,7,26,37,95.19,4.32,46.6,4.9,0,GCMT_022463
C123104D,2004,12,31,8,52,21,93.28,5.9,13.3,4.9,0,GCMT_022464
C123104E,2004,12,31,9,57,0,93.95,7.64,22.2,5.3,0,GCMT_022465
C123104F,2004,12,31,10,58,21,94.83,5.03,13.0,5.4,0,GCMT_022466
C123104G,2004,12,31,11,27,48,-174.18,51.29,15.3,5.0,0,GCMT_022467
C123104H,2004,12,31,12,4,57,92.91,6.2,11.0,5.5,0,GCMT_022468
C123104J,2004,12,31,13,41,48,95.27,3.17,33.0,5.4,0,GCMT_022469
C123104K,2004,12,31,14,38,46,94.86,5.11,49.4,5.6,0,GCMT_022470
C123104L,2004,12,31,16,15,43,94.03,7.66,17.1,5.0,0,GCMT_022471
C123104M,2004,12,31,17,48,5,95.14,4.73,49.0,5.4,0,GCMT_022472
C123104N,2004,12,31,18,1,58,92.6,7.02,11.3,4.9,0,GCMT_022473
C123104O,2004,12,31,20,13,49,140.84,36.86,89.6,5.0,0,GCMT_022474
C123104P,2004,12,31,22,9,27,93.89,9.44,44.1,5.1,0,GCMT_022475
C200501010120A,2005,1,1,1,20,5,-88.78,13.78,193.1,5.0,0,GCMT_022476
C200501010142A,2005,1,1,1,42,24,93.92,7.29,30.0,5.1,0,GCMT_022477
C200501010143A,2005,1,1,1,43,40,92.46,7.03,35.5,4.9,0,GCMT_022478
C200501010155A,2005,1,1,1,55,28,95.62,2.91,24.5,5.3,0,GCMT_022479
C200501010403A,2005,1,1,4,3,11,94.4,5.47,36.0,5.8,0,GCMT_022480
C200501010625A,2005,1,1,6,25,44,92.3,5.1,11.7,6.0,0,GCMT_022481
C200501011015A,2005,1,1,10,15,24,94.81,4.93,28.9,5.0,0,GCMT_022482
C200501011153A,2005,1,1,11,53,12,91.78,10.84,22.6,5.0,0,GCMT_022483
C200501011429A,2005,1,1,14,29,11,93.22,8.11,27.0,5.2,0,GCMT_022484
C200501011908A,2005,1,1,19,8,7,94.46,7.34,55.4,5.6,0,GCMT_022485
C200501012223A,2005,1,1,22,23,19,92.7,7.14,48.7,4.9,0,GCMT_022486
C200501012228A,2005,1,1,22,28,13,92.76,7.19,10.0,5.4,0,GCMT_022487
C200501012240A,2005,1,1,22,40,51,92.63,9.03,30.0,5.0,0,GCMT_022488
C200501012340A,2005,1,1,23,40,29,96.49,3.18,30.0,5.0,0,GCMT_022489
C200501020024A,2005,1,2,0,24,39,117.8,56.63,13.8,5.2,0,GCMT_022490
C200501020827A,2005,1,2,8,27,41,95.46,3.24,8.4,5.6,0,GCMT_022491
C200501021212A,2005,1,2,12,12,11,94.46,5.39,21.0,5.3,0,GCMT_022492
C200501021535A,2005,1,2,15,35,56,92.79,6.36,30.0,5.7,0,GCMT_022493
C200501021823A,2005,1,2,18,23,18,126.74,2.16,31.8,5.3,0,GCMT_022494
C200501021935A,2005,1,2,19,35,25,94.34,5.35,47.5,5.0,0,GCMT_022495
C200501030914A,2005,1,3,9,14,3,92.22,10.58,25.1,5.0,0,GCMT_022496
C200501031700A,2005,1,3,17,0,10,156.18,49.05,41.4,5.1,0,GCMT_022497
C200501031745A,2005,1,3,17,45,16,96.68,4.6,52.2,4.9,0,GCMT_022498
C200501031759A,2005,1,3,17,59,28,161.87,-50.66,10.0,5.6,0,GCMT_022499
C200501040204A,2005,1,4,2,4,46,93.1,4.51,30.0,4.9,0,GCMT_022500
C200501040418A,2005,1,4,4,18,22,93.3,7.41,43.5,4.9,0,GCMT_022501
C200501040913A,2005,1,4,9,13,12,92.36,10.67,23.2,6.0,0,GCMT_022502
C200501040958A,2005,1,4,9,58,59,94.78,4.05,29.7,5.2,0,GCMT_022503
C200501041215A,2005,1,4,12,15,33,93.67,8.86,30.0,5.0,0,GCMT_022504
C200501041234A,2005,1,4,12,34,1,94.44,4.01,30.0,4.9,0,GCMT_022505
C200501041256A,2005,1,4,12,56,0,93.07,6.5,30.0,5.1,0,GCMT_022506
C200501041518A,2005,1,4,15,18,28,93.78,4.58,24.8,5.2,0,GCMT_022507
C200501041826A,2005,1,4,18,26,44,94.79,4.92,44.2,5.5,0,GCMT_022508
C200501041908A,2005,1,4,19,8,3,94.6,5.12,29.5,5.3,0,GCMT_022509
C200501041914A,2005,1,4,19,14,49,91.73,10.56,10.0,5.6,0,GCMT_022510
C200501041958A,2005,1,4,19,58,6,41.49,-10.41,29.4,5.1,0,GCMT_022511
C200501050532A,2005,1,5,5,32,38,93.65,3.53,30.0,5.4,0,GCMT_022512
C200501050832A,2005,1,5,8,32,56,92.56,13.0,4.5,5.2,0,GCMT_022513
C200501051231A,2005,1,5,12,31,38,93.03,6.72,30.0,5.1,0,GCMT_022514
C200501051434A,2005,1,5,14,34,31,94.76,5.59,30.0,5.4,0,GCMT_022515
C200501051454A,2005,1,5,14,54,4,94.39,5.49,48.8,5.7,0,GCMT_022516
C200501051812A,2005,1,5,18,12,54,125.66,2.05,10.0,5.0,0,GCMT_022517
C200501060002A,2005,1,6,0,2,21,-109.11,19.57,10.0,5.3,0,GCMT_022518
C200501060004A,2005,1,6,0,4,9,-109.11,19.64,10.0,5.2,0,GCMT_022519
C200501060011A,2005,1,6,0,11,17,93.25,5.6,30.0,5.5,0,GCMT_022520
C200501060029A,2005,1,6,0,29,8,91.91,6.94,6.7,5.2,0,GCMT_022521
C200501060056A,2005,1,6,0,56,29,94.83,5.32,49.5,6.1,0,GCMT_022522
C200501060104A,2005,1,6,1,4,22,125.77,1.41,35.0,5.0,0,GCMT_022523
C200501060328A,2005,1,6,3,28,51,27.61,-52.57,10.0,5.2,0,GCMT_022524
C200501060452A,2005,1,6,4,52,42,91.96,6.97,30.0,5.0,0,GCMT_022525
C200501060754A,2005,1,6,7,54,25,93.61,10.8,107.0,5.0,0,GCMT_022526
C200501061014A,2005,1,6,10,14,43,-174.26,51.42,41.3,5.1,0,GCMT_022527
C200501061038A,2005,1,6,10,38,44,93.12,14.1,30.0,5.1,0,GCMT_022528
C200501061155A,2005,1,6,11,55,43,91.79,10.91,10.5,5.4,0,GCMT_022529
C200501061300A,2005,1,6,13,0,40,142.07,41.46,65.5,5.2,0,GCMT_022530
C200501061335A,2005,1,6,13,35,16,-68.45,-21.85,125.2,5.1,0,GCMT_022531
C200501070527A,2005,1,7,5,27,33,-177.65,-30.94,18.0,5.1,0,GCMT_022532
C200501070537A,2005,1,7,5,37,33,154.67,-6.58,44.3,4.9,0,GCMT_022533
C200501070759A,2005,1,7,7,59,29,93.33,5.69,29.6,5.0,0,GCMT_022534
C200501071049A,2005,1,7,10,49,14,93.56,8.77,30.0,5.5,0,GCMT_022535
C200501071417A,2005,1,7,14,17,12,127.97,-7.6,109.7,5.0,0,GCMT_022536
C200501080530A,2005,1,8,5,30,46,91.91,10.63,30.0,5.2,0,GCMT_022537
C200501080558A,2005,1,8,5,58,21,94.78,4.87,30.0,4.9,0,GCMT_022538
C200501080714A,2005,1,8,7,14,35,-28.1,-55.33,33.4,4.9,0,GCMT_022539
C200501081459A,2005,1,8,14,59,36,92.88,3.54,30.1,4.9,0,GCMT_022540
C200501081608A,2005,1,8,16,8,18,-107.26,-26.85,10.0,5.0,0,GCMT_022541
C200501081757A,2005,1,8,17,57,17,-12.96,-29.42,10.0,4.9,0,GCMT_022542
C200501081845A,2005,1,8,18,45,3,-27.96,-55.3,10.0,5.7,0,GCMT_022543
C200501090107A,2005,1,9,1,7,51,130.04,-7.2,76.8,5.3,0,GCMT_022544
C200501090159A,2005,1,9,1,59,13,92.4,7.59,30.0,5.0,0,GCMT_022545
C200501091627A,2005,1,9,16,27,9,-176.13,51.53,41.2,5.1,0,GCMT_022546
C200501091716A,2005,1,9,17,16,46,94.28,3.32,26.1,5.4,0,GCMT_022547
C200501092212A,2005,1,9,22,12,56,95.11,4.93,40.0,6.0,0,GCMT_022548
C200501092318A,2005,1,9,23,18,1,69.92,-24.84,10.0,5.1,0,GCMT_022549
C200501092320A,2005,1,9,23,20,37,92.28,10.53,22.5,4.9,0,GCMT_022550
C200501100104A,2005,1,10,1,4,16,93.76,9.64,24.2,4.9,0,GCMT_022551
C200501100219A,2005,1,10,2,19,17,95.44,2.9,25.3,5.0,0,GCMT_022552
C200501101658A,2005,1,10,16,58,23,154.55,-6.18,418.4,4.9,0,GCMT_022553
C200501101847A,2005,1,10,18,47,30,54.57,37.1,31.9,5.3,0,GCMT_022554
C200501102348A,2005,1,10,23,48,50,27.8,37.02,15.9,4.9,0,GCMT_022555
C200501110436A,2005,1,11,4,36,1,27.87,36.92,34.9,5.1,0,GCMT_022556
C200501110549A,2005,1,11,5,49,29,93.84,8.17,30.0,4.9,0,GCMT_022557
C200501111029A,2005,1,11,10,29,40,153.55,-4.63,75.8,5.3,0,GCMT_022558
C200501111728A,2005,1,11,17,28,49,-67.06,-23.89,165.4,4.9,0,GCMT_022559
C200501111919A,2005,1,11,19,19,48,-86.37,11.52,39.1,5.0,0,GCMT_022560
C200501112146A,2005,1,11,21,46,34,94.79,5.06,30.0,5.0,0,GCMT_022561
C200501112255A,2005,1,11,22,55,49,92.26,11.87,26.7,4.9,0,GCMT_022562
C200501120840A,2005,1,12,8,40,3,-21.19,-0.88,10.0,5.7,0,GCMT_022563
C200501121358A,2005,1,12,13,58,18,94.62,5.55,29.9,5.6,0,GCMT_022564
C200501121446A,2005,1,12,14,46,41,-27.68,-60.38,45.0,4.9,0,GCMT_022565
C200501121841A,2005,1,12,18,41,49,141.56,34.09,20.1,5.2,0,GCMT_022566
C200501121844A,2005,1,12,18,44,41,94.74,5.12,35.9,5.0,0,GCMT_022567
C200501122003A,2005,1,12,20,3,34,145.33,42.44,38.3,5.3,0,GCMT_022568
C200501130007A,2005,1,13,0,7,22,126.3,6.04,45.3,5.0,0,GCMT_022569
C200501130305A,2005,1,13,3,5,29,-173.58,-16.88,15.0,5.2,0,GCMT_022570
C200501130530A,2005,1,13,5,30,22,92.21,11.85,30.0,4.9,0,GCMT_022571
C200501130852A,2005,1,13,8,52,43,94.38,5.62,30.0,4.9,0,GCMT_022572
C200501130956A,2005,1,13,9,56,20,-88.22,12.69,49.3,5.0,0,GCMT_022573
C200501131035A,2005,1,13,10,35,30,126.81,8.25,43.2,4.9,0,GCMT_022574
C200501131714A,2005,1,13,17,14,5,-176.48,-27.05,10.0,5.2,0,GCMT_022575
C200501131736A,2005,1,13,17,36,34,-147.55,60.47,10.0,4.6,0,GCMT_022576
C200501131956A,2005,1,13,19,56,23,92.44,14.63,30.0,4.9,0,GCMT_022577
C200501132047A,2005,1,13,20,47,56,175.49,51.8,29.4,5.2,0,GCMT_022578
C200501132353A,2005,1,13,23,53,22,153.35,48.54,140.2,4.9,0,GCMT_022579
C200501140833A,2005,1,14,8,33,14,152.72,-4.24,10.0,5.5,0,GCMT_022580
C200501141622A,2005,1,14,16,22,3,93.25,8.86,4.9,5.1,0,GCMT_022581
C200501141708A,2005,1,14,17,8,36,95.2,4.8,47.4,5.0,0,GCMT_022582
C200501142138A,2005,1,14,21,38,16,93.92,3.13,22.0,5.4,0,GCMT_022583
C200501150500A,2005,1,15,5,0,30,123.45,-0.06,110.5,5.1,0,GCMT_022584
C200501150513A,2005,1,15,5,13,10,39.22,-5.99,10.0,5.1,0,GCMT_022585
C200501150746A,2005,1,15,7,46,53,92.39,14.57,25.7,5.2,0,GCMT_022586
C200501151140A,2005,1,15,11,40,37,-80.69,-3.58,34.0,4.9,0,GCMT_022587
C200501151347A,2005,1,15,13,47,5,105.24,-6.46,58.7,5.5,0,GCMT_022588
C200501151402A,2005,1,15,14,2,14,-80.79,-3.73,38.6,4.9,0,GCMT_022589
C200501151644A,2005,1,15,16,44,3,95.98,2.71,30.0,5.0,0,GCMT_022590
C200501160825A,2005,1,16,8,25,4,-176.3,-25.53,16.0,6.0,0,GCMT_022591
C200501161804A,2005,1,16,18,4,48,157.41,52.52,133.0,4.9,0,GCMT_022592
C200501162017A,2005,1,16,20,17,52,140.84,10.93,24.9,6.3,0,GCMT_022593
C200501170245A,2005,1,17,2,45,14,92.59,14.57,18.6,5.0,0,GCMT_022594
C200501170253A,2005,1,17,2,53,40,95.92,3.87,42.5,4.9,0,GCMT_022595
C200501170355A,2005,1,17,3,55,43,93.2,14.48,33.1,4.9,0,GCMT_022596
C200501170543A,2005,1,17,5,43,53,140.8,10.92,10.0,5.1,0,GCMT_022597
C200501171050A,2005,1,17,10,50,32,140.68,10.99,12.0,5.9,0,GCMT_022598
C200501180236A,2005,1,18,2,36,45,92.02,10.62,27.9,4.9,0,GCMT_022599
C200501180302A,2005,1,18,3,2,55,94.7,22.97,104.7,5.0,0,GCMT_022600
C200501180426A,2005,1,18,4,26,54,168.51,-19.95,44.5,5.0,0,GCMT_022601
C200501180544A,2005,1,18,5,44,42,140.83,11.04,10.0,4.9,0,GCMT_022602
C200501180550A,2005,1,18,5,50,38,-33.96,57.03,10.0,4.9,0,GCMT_022603
C200501180659A,2005,1,18,6,59,3,-33.81,57.05,10.0,5.5,0,GCMT_022604
C200501180836A,2005,1,18,8,36,4,175.78,-41.46,20.0,5.1,0,GCMT_022605
C200501180926A,2005,1,18,9,26,0,175.78,-41.45,24.0,4.9,0,GCMT_022606
C200501181409A,2005,1,18,14,9,6,144.87,42.95,42.0,6.3,0,GCMT_022607
C200501181530A,2005,1,18,15,30,19,67.96,35.53,10.0,5.1,0,GCMT_022608
C200501182120A,2005,1,18,21,20,32,179.04,-22.91,588.9,5.3,0,GCMT_022609
C200501182204A,2005,1,18,22,4,39,93.99,8.11,30.0,4.9,0,GCMT_022610
C200501190611A,2005,1,19,6,11,36,141.49,34.06,27.8,5.8,0,GCMT_022611
C200501191351A,2005,1,19,13,51,53,141.53,33.83,16.2,5.1,0,GCMT_022612
C200501191609A,2005,1,19,16,9,17,92.7,3.55,30.0,4.9,0,GCMT_022613
C200501192246A,2005,1,19,22,46,58,92.19,13.21,30.0,4.9,0,GCMT_022614
C200501200259A,2005,1,20,2,59,10,156.18,49.83,38.4,5.5,0,GCMT_022615
C200501201358A,2005,1,20,13,58,13,-178.79,-32.59,10.0,5.4,0,GCMT_022616
C200501201416A,2005,1,20,14,16,26,141.51,33.86,51.3,5.3,0,GCMT_022617
C200501201623A,2005,1,20,16,23,5,161.53,-11.1,43.6,5.0,0,GCMT_022618
C200501201647A,2005,1,20,16,47,1,126.81,3.74,10.0,5.6,0,GCMT_022619
C200501201856A,2005,1,20,18,56,30,175.21,-41.22,39.0,5.2,0,GCMT_022620
C200501201926A,2005,1,20,19,26,40,93.35,6.44,30.4,5.3,0,GCMT_022621
C200501202020A,2005,1,20,20,20,21,-178.13,-30.95,35.0,5.2,0,GCMT_022622
C200501202218A,2005,1,20,22,18,38,-68.73,-22.14,102.1,5.1,0,GCMT_022623
C200501210116A,2005,1,21,1,16,34,168.85,-20.27,10.0,5.0,0,GCMT_022624
C200501210430A,2005,1,21,4,30,29,-80.84,-1.19,10.0,5.1,0,GCMT_022625
C200501210522A,2005,1,21,5,22,40,93.29,5.66,30.2,4.9,0,GCMT_022626
C200501210836A,2005,1,21,8,36,53,97.2,1.22,43.8,5.0,0,GCMT_022627
C200501211245A,2005,1,21,12,45,31,141.55,34.02,10.0,5.3,0,GCMT_022628
C200501211345A,2005,1,21,13,45,14,-80.83,-1.13,10.0,5.9,0,GCMT_022629
C200501211428A,2005,1,21,14,28,22,122.46,24.7,103.6,5.2,0,GCMT_022630
C200501211647A,2005,1,21,16,47,0,-80.87,-1.18,10.0,5.0,0,GCMT_022631
C200501211754A,2005,1,21,17,54,34,125.25,5.19,175.4,5.6,0,GCMT_022632
C200501211758A,2005,1,21,17,58,56,141.37,34.0,10.0,5.3,0,GCMT_022633
C200501212048A,2005,1,21,20,48,59,-178.76,-32.78,10.0,5.2,0,GCMT_022634
C200501220112A,2005,1,22,1,12,14,-80.79,-1.2,26.1,4.9,0,GCMT_022635
C200501220257A,2005,1,22,2,57,7,-63.65,-22.27,526.8,5.2,0,GCMT_022636
C200501220918A,2005,1,22,9,18,6,94.14,3.63,30.0,5.1,0,GCMT_022637
C200501220924A,2005,1,22,9,24,33,94.09,3.6,30.0,5.0,0,GCMT_022638
C200501221048A,2005,1,22,10,48,45,123.95,-10.73,41.7,4.9,0,GCMT_022639
C200501221107A,2005,1,22,11,7,29,94.16,3.58,30.0,5.0,0,GCMT_022640
C200501221127A,2005,1,22,11,27,43,-177.93,-31.61,23.5,5.4,0,GCMT_022641
C200501221230A,2005,1,22,12,30,18,-177.76,-31.56,10.0,5.0,0,GCMT_022642
C200501221258A,2005,1,22,12,58,32,94.86,4.91,30.0,5.0,0,GCMT_022643
C200501221838A,2005,1,22,18,38,14,92.94,14.55,30.0,5.4,0,GCMT_022644
C200501222030A,2005,1,22,20,30,17,159.48,-7.73,29.0,6.2,0,GCMT_022645
C200501230103A,2005,1,23,1,3,55,151.58,-5.85,25.2,5.3,0,GCMT_022646
C200501230332A,2005,1,23,3,32,27,66.19,-13.88,10.0,4.9,0,GCMT_022647
C200501230616A,2005,1,23,6,16,3,94.39,2.6,27.7,5.0,0,GCMT_022648
C200501230822A,2005,1,23,8,22,15,92.86,13.56,29.7,4.9,0,GCMT_022649
C200501231006A,2005,1,23,10,6,7,-80.8,-1.2,15.9,5.1,0,GCMT_022650
C200501231655A,2005,1,23,16,55,49,93.01,13.64,28.4,5.0,0,GCMT_022651
C200501231959A,2005,1,23,19,59,45,120.14,-1.1,28.9,4.9,0,GCMT_022652
C200501232010A,2005,1,23,20,10,17,119.92,-1.25,48.0,5.9,0,GCMT_022653
C200501232036A,2005,1,23,20,36,8,94.34,2.71,26.4,5.0,0,GCMT_022654
C200501232102A,2005,1,23,21,2,34,120.16,-1.1,22.9,4.9,0,GCMT_022655
C200501232236A,2005,1,23,22,36,5,29.64,35.8,10.0,5.4,0,GCMT_022656
C200501232315A,2005,1,23,23,15,52,-82.68,-42.72,10.0,4.9,0,GCMT_022657
C200501240039A,2005,1,24,0,39,20,96.13,4.7,19.5,5.2,0,GCMT_022658
C200501240416A,2005,1,24,4,16,47,92.48,7.33,30.0,6.1,0,GCMT_022659
C200501240611A,2005,1,24,6,11,52,-80.65,-2.33,28.5,5.2,0,GCMT_022660
C200501241104A,2005,1,24,11,4,26,161.38,-10.48,29.0,4.9,0,GCMT_022661
C200501241745A,2005,1,24,17,45,41,-84.75,9.39,9.0,5.3,0,GCMT_022662
C200501241759A,2005,1,24,17,59,23,94.81,4.75,48.1,5.1,0,GCMT_022663
C200501241907A,2005,1,24,19,7,15,-71.71,-29.4,42.6,5.2,0,GCMT_022664
C200501242323A,2005,1,24,23,23,26,-80.79,-1.36,16.9,5.5,0,GCMT_022665
C200501242326A,2005,1,24,23,26,50,-80.91,-1.4,10.0,5.4,0,GCMT_022666
C200501242359A,2005,1,24,23,59,32,-80.87,-1.43,15.0,5.0,0,GCMT_022667
C200501250946A,2005,1,25,9,46,34,146.92,14.52,38.3,4.9,0,GCMT_022668
C200501250954A,2005,1,25,9,54,22,94.67,5.45,30.0,5.1,0,GCMT_022669
C200501251100A,2005,1,25,11,0,19,173.29,52.12,13.8,4.9,0,GCMT_022670
C200501251139A,2005,1,25,11,39,20,45.87,33.39,45.2,4.9,0,GCMT_022671
C200501251644A,2005,1,25,16,44,16,43.7,37.62,41.2,5.3,0,GCMT_022672
C200501251854A,2005,1,25,18,54,27,154.36,49.31,133.9,5.4,0,GCMT_022673
C200501252221A,2005,1,25,22,21,58,138.83,69.66,10.0,5.0,0,GCMT_022674
C200501261650A,2005,1,26,16,50,9,96.28,3.24,35.9,5.1,0,GCMT_022675
C200501261730A,2005,1,26,17,30,28,94.04,8.25,23.3,5.6,0,GCMT_022676
C200501261749A,2005,1,26,17,49,56,129.57,-6.76,33.9,5.5,0,GCMT_022677
C200501262200A,2005,1,26,22,0,42,94.6,2.7,22.2,5.6,0,GCMT_022678
C200501262246A,2005,1,26,22,46,59,94.06,8.02,23.3,5.3,0,GCMT_022679
C200501262303A,2005,1,26,23,3,4,94.01,7.84,17.5,5.1,0,GCMT_022680
C200501262343A,2005,1,26,23,43,28,94.33,5.34,47.2,5.0,0,GCMT_022681
C200501270356A,2005,1,27,3,56,42,140.44,27.22,174.6,4.9,0,GCMT_022682
C200501270358A,2005,1,27,3,58,44,93.99,7.94,30.0,5.3,0,GCMT_022683
C200501270402A,2005,1,27,4,2,47,94.25,7.87,30.0,5.2,0,GCMT_022684
C200501270522A,2005,1,27,5,22,18,94.0,7.83,30.0,5.2,0,GCMT_022685
C200501270535A,2005,1,27,5,35,23,92.84,13.28,30.0,4.9,0,GCMT_022686
C200501270548A,2005,1,27,5,48,12,94.09,7.96,30.0,5.0,0,GCMT_022687
C200501270551A,2005,1,27,5,51,0,91.78,10.78,30.0,4.9,0,GCMT_022688
C200501270614A,2005,1,27,6,14,29,94.18,7.82,30.0,4.9,0,GCMT_022689
C200501270656A,2005,1,27,6,56,59,94.06,7.94,38.1,5.5,0,GCMT_022690
C200501270720A,2005,1,27,7,20,24,94.05,7.93,30.0,5.0,0,GCMT_022691
C200501270726A,2005,1,27,7,26,0,93.95,7.83,30.0,5.3,0,GCMT_022692
C200501270728A,2005,1,27,7,28,31,93.98,7.85,30.0,5.1,0,GCMT_022693
C200501270735A,2005,1,27,7,35,45,94.14,7.9,30.0,5.1,0,GCMT_022694
C200501270741A,2005,1,27,7,41,21,94.16,7.91,30.0,4.9,0,GCMT_022695
C200501270807A,2005,1,27,8,7,24,94.14,7.97,30.0,4.9,0,GCMT_022696
C200501270819A,2005,1,27,8,19,7,94.03,7.91,30.0,5.3,0,GCMT_022697
C200501270831A,2005,1,27,8,31,12,94.11,7.95,30.0,5.0,0,GCMT_022698
C200501270836A,2005,1,27,8,36,52,94.05,7.78,30.0,4.9,0,GCMT_022699
C200501270842A,2005,1,27,8,42,16,94.27,7.95,30.0,5.2,0,GCMT_022700
C200501270911A,2005,1,27,9,11,29,94.02,7.81,30.0,5.1,0,GCMT_022701
C200501270925A,2005,1,27,9,25,27,94.09,7.93,30.0,5.1,0,GCMT_022702
C200501270952A,2005,1,27,9,52,20,94.01,7.85,30.0,4.9,0,GCMT_022703
C200501270959A,2005,1,27,9,59,31,93.82,8.06,30.0,5.0,0,GCMT_022704
C200501271008A,2005,1,27,10,8,12,94.13,7.96,30.0,5.1,0,GCMT_022705
C200501271025A,2005,1,27,10,25,47,93.86,7.53,30.0,4.9,0,GCMT_022706
C200501271058A,2005,1,27,10,58,7,94.17,7.94,30.0,5.1,0,GCMT_022707
C200501271144A,2005,1,27,11,44,5,94.18,7.98,30.0,5.1,0,GCMT_022708
C200501271147A,2005,1,27,11,47,38,94.0,8.02,37.7,5.4,0,GCMT_022709
C200501271156A,2005,1,27,11,56,34,93.97,7.73,30.0,4.9,0,GCMT_022710
C200501271211A,2005,1,27,12,11,55,94.35,7.91,30.0,5.2,0,GCMT_022711
C200501271315A,2005,1,27,13,15,19,94.1,7.99,30.0,5.0,0,GCMT_022712
C200501271318A,2005,1,27,13,18,1,94.22,7.83,30.0,5.0,0,GCMT_022713
